,005930.KS,009540.KS,034020.KS,105560.KS,005380.KS,005490.KS,207940.KS,090430.KS,035420.KS
2018-12-20,31916.232421875,121549.0859375,8945.2783203125,33572.5390625,91231.265625,187883.6875,523356.9375,195709.046875,122837.8828125
2018-12-21,31916.232421875,120599.484375,8628.6318359375,33641.265625,91982.15625,183383.5,532485.25,193808.96875,117518.1328125
2018-12-24,32040.103515625,120599.484375,8509.888671875,33503.80078125,92357.578125,186383.625,530203.1875,190483.8125,118968.9765625
2018-12-26,31668.5078125,118225.4765625,7670.7744140625,32850.9140625,90104.9609375,183383.5,547699.125,190008.78125,115100.0703125
2018-12-27,31880.208984375,122973.5,7678.6904296875,32543.025390625,91260.140625,184914.859375,564434.375,200215.515625,118798.828125
2018-12-28,32255.271484375,122023.8828125,7702.43896484375,33294.84375,91260.140625,186063.4375,588015.875,200215.515625,118313.953125
2019-01-02,32296.939453125,119175.078125,7480.7861328125,32901.03515625,87794.5625,181469.25,568998.5,184924.578125,114434.796875
2019-01-03,31338.451171875,124872.703125,7575.7802734375,33259.04296875,89719.8828125,181469.25,572802.0,185880.234375,118313.953125
2019-01-04,31213.4296875,131519.921875,7647.02587890625,32686.23046875,92030.28125,183000.65625,579648.25,177756.953125,121708.1796875
2019-01-07,32296.939453125,131994.71875,7757.85205078125,32543.025390625,92800.3984375,188360.46875,590297.9375,177756.953125,127526.8984375
2019-01-08,31755.18359375,127246.703125,7852.84619140625,32578.8203125,92030.28125,187977.640625,587255.1875,179668.3125,126072.2421875
2019-01-09,33005.39453125,128671.09375,7955.75634765625,33259.04296875,94725.71875,195634.546875,588776.5625,175845.59375,128981.5859375
2019-01-10,33172.0859375,128196.296875,7955.75634765625,32578.8203125,94725.71875,197931.640625,590297.9375,176323.40625,127042.015625
2019-01-11,33755.5078125,127246.703125,8074.4990234375,32471.419921875,94725.71875,195634.546875,601708.3125,173934.21875,127042.015625
2019-01-14,33380.4453125,128196.296875,8311.984375,31898.61328125,93570.5234375,191423.25,613118.75,177279.09375,123162.875
2019-01-15,34255.59375,131519.921875,8351.5654296875,33473.8515625,98191.3046875,196400.203125,614640.125,181101.828125,128496.71875
2019-01-16,34547.3125,129620.6953125,8232.822265625,33975.05859375,98961.4375,201760.109375,607033.1875,174889.90625,128496.71875
2019-01-17,34964.046875,128671.09375,8509.888671875,34082.46875,99731.546875,201377.28125,587255.1875,166766.59375,131890.953125
2019-01-18,35255.76953125,132469.515625,8549.4697265625,33438.05078125,100886.734375,200994.375,608554.5625,164855.25,133345.625
2019-01-21,35630.8203125,134843.53125,8707.79296875,33008.43359375,97806.234375,205205.734375,603990.4375,165810.921875,127042.015625
2019-01-22,35130.73828125,135318.328125,8707.79296875,32757.841796875,98191.3046875,204440.03125,614640.125,167244.421875,126072.2421875
2019-01-23,35005.7109375,133893.921875,8826.5361328125,32471.419921875,99346.5,202908.640625,607033.1875,170111.46875,128496.71875
2019-01-24,35880.86328125,130570.3203125,8707.79296875,32865.23828125,100116.6171875,202525.8125,610836.625,170589.328125,125587.328125
2019-01-25,37297.765625,131994.71875,8786.955078125,33151.63671875,98961.4375,205205.734375,613118.75,172978.53125,126072.2421875
2019-01-28,37547.796875,135318.328125,8905.697265625,32793.6328125,97421.15625,205971.421875,611597.3125,172022.859375,128011.8046875
2019-01-29,37922.859375,136267.921875,8945.2783203125,33008.43359375,98576.3671875,205588.5625,596383.5,169155.8125,131890.953125
2019-01-30,38672.984375,137217.53125,8945.2783203125,33402.25390625,99731.546875,218222.5,590297.9375,170589.328125,131890.953125
2019-01-31,38464.6171875,131519.921875,8984.859375,34404.6640625,99731.546875,209799.890625,607033.1875,173456.375,131890.953125
2019-02-01,38631.328125,121549.0859375,8826.5361328125,34798.48828125,99731.546875,207119.953125,591058.625,174412.0625,129466.46875
2019-02-07,38506.296875,121549.0859375,9182.763671875,34404.6640625,97036.109375,211331.265625,575844.75,169633.640625,125102.4375
2019-02-08,37339.4296875,121549.0859375,8945.2783203125,34440.48046875,96651.046875,202142.96875,575844.75,162466.015625,122193.0859375
2019-02-11,37506.12109375,124872.703125,8786.955078125,33187.44140625,98191.3046875,204440.03125,575844.75,163899.546875,121708.1796875
2019-02-12,38381.2734375,123923.09375,8668.212890625,32578.8203125,98961.4375,203291.484375,573562.6875,162466.015625,119768.6171875
2019-02-13,38506.296875,120599.484375,8272.4033203125,33044.2421875,95880.921875,204440.03125,577366.125,162466.015625,121223.2890625
2019-02-14,39589.8046875,118225.4765625,7457.03759765625,33080.0390625,93570.5234375,204057.171875,581169.625,164855.25,123647.7578125
2019-02-15,38381.2734375,119649.8828125,7464.95361328125,32936.8359375,93185.4609375,203291.484375,578126.8125,171545.0,123647.7578125
2019-02-18,38506.296875,122023.8828125,7187.8876953125,33008.43359375,92800.3984375,200994.375,576605.4375,176801.25,123162.875
2019-02-19,38297.921875,121549.0859375,7306.63037109375,32972.6328125,92030.28125,205588.5625,584973.0625,177756.953125,122677.984375
2019-02-20,39089.71875,122498.6875,7235.384765625,32829.4296875,91645.2109375,209417.046875,590297.9375,193047.859375,123162.875
2019-02-21,39131.39453125,125347.5,7251.216796875,32614.625,92415.3515625,210948.390625,579648.25,192092.203125,125102.4375
2019-02-22,39298.08984375,126771.90625,6610.0068359375,32686.23046875,93185.4609375,209034.203125,572802.0,192092.203125,123162.875
2019-02-25,39464.78125,126297.1015625,6562.509765625,32865.23828125,93185.4609375,208651.359375,562913.0,196870.578125,122193.0859375
2019-02-26,38964.703125,123448.296875,6617.9228515625,32364.01953125,94340.671875,209417.046875,561391.5625,195914.90625,127526.8984375
2019-02-27,38964.703125,123923.09375,6681.25244140625,31970.21484375,99346.5,203674.28125,565955.75,194481.390625,125587.328125
2019-02-28,37589.484375,124872.703125,6554.59326171875,31755.40625,97421.15625,201377.28125,572041.3125,191136.5,128981.5859375
2019-03-04,37381.109375,125347.5,6570.42578125,30824.580078125,93955.6015625,201760.109375,572802.0,186358.109375,133830.53125
2019-03-05,36881.015625,126771.90625,6420.0185546875,30896.1875,93570.5234375,195634.546875,581169.625,188747.296875,131406.0625
2019-03-06,36672.65625,127721.5,6388.35400390625,30788.78125,95880.921875,195251.703125,575084.0625,185402.390625,133345.625
2019-03-07,37047.72265625,123923.09375,6348.77294921875,30860.384765625,96651.046875,191806.09375,570519.9375,187791.609375,134315.421875
2019-03-08,36505.96875,119175.078125,6230.0302734375,30180.1640625,92415.3515625,191040.421875,568237.8125,188747.296875,128981.5859375
2019-03-11,36380.93359375,119175.078125,6174.6171875,30573.96875,93185.4609375,189891.890625,559109.5,180146.171875,129466.46875
2019-03-12,37214.41015625,119649.8828125,6245.86279296875,30752.98046875,96651.046875,192571.765625,562913.0,174412.0625,126557.1328125
2019-03-13,36547.625,117750.671875,6174.6171875,30215.96484375,94340.671875,195634.546875,558348.8125,176323.40625,126557.1328125
2019-03-14,36547.625,118700.28125,6293.35986328125,30538.171875,91645.2109375,196783.109375,541613.5625,178234.796875,127042.015625
2019-03-15,36839.3515625,122973.5,6420.0185546875,31469.001953125,93185.4609375,200611.5625,518792.78125,187313.765625,126557.1328125
2019-03-18,36422.62890625,123448.296875,6364.60546875,31576.404296875,95495.84375,197548.8125,516510.6875,194959.234375,128011.8046875
2019-03-19,36589.31640625,122973.5,6372.521484375,31397.39453125,95495.84375,198697.3125,532485.25,191136.5,126557.1328125
2019-03-20,36714.32421875,121549.0859375,6364.60546875,31146.79296875,95495.84375,196400.203125,534767.3125,189225.15625,124617.546875
2019-03-21,38214.58203125,120599.484375,6269.611328125,30788.78125,95880.921875,197548.8125,530203.1875,184446.703125,124132.6484375
2019-03-22,38798.0078125,119649.8828125,6230.0302734375,30430.78125,95110.7890625,198314.453125,514989.3125,184446.703125,123162.875
2019-03-25,37922.859375,110628.6640625,6285.443359375,29750.5546875,92415.3515625,193720.3125,511185.84375,179668.3125,122193.0859375
2019-03-26,37714.48828125,112527.8671875,6522.9287109375,29643.150390625,91260.140625,194868.859375,511185.84375,183968.875,122677.984375
2019-03-27,37797.84765625,111103.4609375,6125.37939453125,29678.953125,91260.140625,195251.703125,493689.90625,181579.671875,119283.7265625
2019-03-28,37675.19921875,110153.8671875,5954.48046875,29177.7421875,92030.28125,196409.3125,486843.65625,177279.09375,118313.953125
2019-03-29,37507.19140625,113002.6640625,6017.443359375,29965.35546875,92030.28125,195251.6875,486082.96875,180146.171875,120253.5078125
2019-04-01,37843.1953125,113952.265625,6377.23046875,31504.80078125,92800.3984375,205670.296875,498254.0625,186358.109375,120253.5078125
2019-04-02,38431.22265625,113002.6640625,6404.21435546875,32220.81640625,91645.2109375,206056.140625,530963.875,183968.875,120738.3984375
2019-04-03,39145.25,115851.46875,6503.15625,32399.822265625,95495.84375,210686.625,534006.625,186358.109375,118313.953125
2019-04-04,39439.25390625,114427.0703125,6503.15625,32507.21875,95110.7890625,209529.0,525639.0,189225.15625,118798.828125
2019-04-05,39355.25,116801.078125,6629.08154296875,32435.625,97036.109375,212230.078125,523356.9375,189225.15625,119283.7265625
2019-04-08,39187.24609375,115851.46875,6566.11865234375,32220.81640625,98576.3671875,213387.796875,525639.0,191614.34375,117829.0390625
2019-04-09,39187.24609375,115376.671875,6566.11865234375,32077.61328125,97806.234375,210686.625,542374.25,197826.28125,117829.0390625
2019-04-10,39229.25,113477.46875,6476.171875,32364.01953125,98191.3046875,210686.625,553023.9375,192570.015625,118313.953125
2019-04-11,38851.234375,112527.8671875,6602.09765625,32364.01953125,98576.3671875,207985.53125,555306.0625,195437.078125,117829.0390625
2019-04-12,39355.25,113952.265625,6611.09228515625,32543.025390625,97421.15625,207599.640625,556066.75,208338.796875,115889.46875
2019-04-15,39523.24609375,116326.28125,6656.06591796875,32722.033203125,96651.046875,206827.9375,559109.5,224107.546875,115889.46875
2019-04-16,39691.26953125,117275.875,6656.06591796875,33151.63671875,98961.4375,207213.796875,557588.125,216939.9375,115889.46875
2019-04-17,39523.24609375,116801.078125,6458.1826171875,33044.2421875,100886.734375,209529.0,561391.5625,221718.328125,115889.46875
2019-04-18,38305.21875,114901.875,6197.3369140625,32757.841796875,103197.1171875,208371.40625,547699.125,215984.234375,114434.796875
2019-04-19,38053.1953125,114901.875,6242.31005859375,32471.419921875,103197.1171875,203355.0625,563673.6875,222674.015625,114434.796875
2019-04-22,38095.21484375,113952.265625,6278.2890625,32364.01953125,103197.1171875,203355.0625,572041.3125,222674.015625,114434.796875
2019-04-23,37969.2109375,120599.484375,6350.24658203125,32865.23828125,104737.3828125,201425.6875,563673.6875,225063.234375,116859.265625
2019-04-24,37591.19921875,117750.671875,6206.33154296875,32471.419921875,106662.6953125,199496.296875,550741.875,222196.171875,117344.140625
2019-04-25,37507.19140625,115851.46875,6179.34765625,32757.841796875,106277.640625,201039.84375,514989.3125,216939.9375,116859.265625
2019-04-26,37675.19921875,116801.078125,6323.26220703125,32507.21875,104352.3203125,196409.3125,525639.0,216462.109375,114434.796875
2019-04-29,38767.23046875,120124.6796875,6224.32080078125,33259.04296875,107047.7578125,198338.734375,528681.8125,211205.8125,116374.375
2019-04-30,38515.23046875,118225.4765625,6287.28369140625,33080.0390625,106662.6953125,196795.1875,517271.375,198781.9375,115889.46875
2019-05-02,38557.23046875,122498.6875,6692.04443359375,33438.05078125,106662.6953125,196023.453125,512707.21875,203082.53125,118313.953125
2019-05-03,38053.1953125,120124.6796875,6305.27294921875,33366.44140625,105892.5625,194865.828125,508143.0625,206905.265625,120253.5078125
2019-05-07,37675.19921875,115851.46875,6062.41650390625,33366.44140625,104737.3828125,192936.5,491407.8125,202604.6875,120253.5078125
2019-05-08,37171.171875,114427.0703125,6107.39013671875,33509.65625,104352.3203125,191393.015625,453373.15625,200215.515625,119768.6171875
2019-05-09,35659.12890625,109679.0546875,5918.50146484375,33008.43359375,100886.734375,189077.734375,455655.21875,193047.859375,115404.578125
2019-05-10,36037.140625,109679.0546875,5828.5546875,33187.44140625,100116.6171875,185990.765625,453373.15625,194481.390625,118798.828125
2019-05-13,35827.140625,104456.2421875,5522.73583984375,33080.0390625,99346.5,184061.375,433595.125,187791.609375,118798.828125
2019-05-14,35827.140625,103506.6484375,5630.671875,33044.2421875,98576.3671875,184833.140625,466304.9375,188747.296875,118313.953125
2019-05-15,35743.12890625,105880.6484375,5765.59228515625,33008.43359375,98576.3671875,185219.03125,471629.78125,191136.5,116374.375
2019-05-16,34903.11328125,103506.6484375,5675.64501953125,33008.43359375,98191.3046875,181746.140625,455655.21875,191136.5,115404.578125
2019-05-17,34609.10546875,103981.4453125,5693.634765625,32722.033203125,96651.046875,180974.40625,461740.78125,188747.296875,117344.140625
2019-05-20,35281.1171875,101132.6328125,5549.7197265625,33187.44140625,99346.5,181360.3125,446526.90625,186358.109375,114919.6875
2019-05-21,36247.16015625,101607.4453125,5477.76220703125,33223.24609375,97806.234375,180202.6875,447287.59375,182057.515625,111040.5390625
2019-05-22,36541.1640625,103506.6484375,5423.7939453125,33080.0390625,97806.234375,180202.6875,462501.46875,182057.515625,109585.859375
2019-05-23,36835.16015625,105880.6484375,5405.8046875,33044.2421875,98191.3046875,178273.296875,454894.53125,178234.796875,109585.859375
2019-05-24,35869.13671875,105405.84375,5405.8046875,33080.0390625,100501.6796875,176729.78125,448809.0,171067.171875,110070.7578125
2019-05-27,35827.140625,104931.046875,5504.74609375,32757.841796875,103967.25,180202.6875,442723.4375,174412.0625,107161.3828125
2019-05-28,35743.12890625,108254.65625,5612.6826171875,32793.6328125,105122.46875,180974.40625,447287.59375,173456.375,105221.8203125
2019-05-29,35113.11328125,105405.84375,5378.82080078125,32328.2109375,103197.1171875,182517.890625,440441.375,172022.859375,106191.609375
2019-05-30,35743.12890625,109679.0546875,5630.671875,31970.21484375,104352.3203125,184833.140625,431313.0625,168200.109375,108616.0703125
2019-05-31,35701.13671875,111578.265625,5621.67724609375,31361.59375,103582.1953125,183289.640625,456415.9375,171067.171875,108131.1796875
2019-06-03,36793.1796875,109679.0546875,5585.6982421875,31898.61328125,106662.6953125,186376.65625,457176.625,172022.859375,111525.4453125
2019-06-04,36499.16015625,112527.8671875,5756.59716796875,32471.419921875,107047.7578125,185604.90625,478476.03125,169633.640625,107646.28125
2019-06-05,36877.1796875,112053.0703125,5666.650390625,31827.01171875,108588.0390625,184061.375,474672.5625,171545.0,107161.3828125
2019-06-07,37129.17578125,110628.6640625,5675.64501953125,31719.607421875,107817.90625,180588.515625,464783.5625,172022.859375,107646.28125
2019-06-10,37633.1953125,111103.4609375,5684.64013671875,32149.21875,110128.296875,182903.796875,464783.5625,169155.8125,110555.6484375
2019-06-11,37675.19921875,112053.0703125,5855.5390625,31827.01171875,110513.3203125,185604.90625,467065.625,169633.640625,109585.859375
2019-06-12,37465.1875,113477.46875,5918.50146484375,32113.419921875,108588.0390625,187920.171875,468587.03125,166766.59375,110555.6484375
2019-06-13,36751.17578125,114427.0703125,5972.4697265625,31719.607421875,108588.0390625,185219.03125,481518.8125,167244.421875,109585.859375
2019-06-14,36961.171875,116326.28125,5963.47509765625,31719.607421875,108202.953125,184447.3125,476193.9375,161510.34375,108131.1796875
2019-06-17,36877.1796875,112527.8671875,5936.4912109375,31719.607421875,107817.90625,181360.3125,470108.40625,162466.015625,107161.3828125
2019-06-18,37255.1796875,111103.4609375,5891.517578125,32006.013671875,108588.0390625,184833.140625,477715.34375,162943.875,105706.7109375
2019-06-19,38095.21484375,113477.46875,6026.43798828125,32757.841796875,107817.90625,186762.515625,479236.71875,163899.546875,106676.5
2019-06-20,38221.2109375,114901.875,6062.41650390625,32578.8203125,108202.953125,186762.515625,482279.5,163421.703125,108131.1796875
2019-06-21,38389.21484375,115851.46875,6107.39013671875,32471.419921875,108202.953125,187920.171875,482279.5,163899.546875,109585.859375
2019-06-24,38221.2109375,116326.28125,5909.5068359375,32256.623046875,109743.21875,188691.90625,489125.75,161988.1875,110070.7578125
2019-06-25,38305.21875,115376.671875,5846.54443359375,32185.015625,108973.078125,189077.734375,476193.9375,160076.8125,111040.5390625
2019-06-26,38389.21484375,113477.46875,5846.54443359375,32507.21875,108973.078125,187534.265625,476954.65625,156254.09375,112010.328125
2019-06-27,39366.1796875,114427.0703125,5936.4912109375,32757.841796875,108973.078125,190257.78125,479236.71875,158643.296875,111525.4453125
2019-06-28,39789.47265625,112527.8671875,5576.70361328125,32829.4296875,108585.296875,190257.78125,486843.65625,157209.78125,110555.6484375
2019-07-01,39450.8359375,113002.6640625,5666.650390625,33438.05078125,109360.90625,196093.90625,488365.03125,156731.9375,111040.5390625
2019-07-02,39154.53515625,112053.0703125,5657.65576171875,32972.6328125,106258.453125,192592.21875,492929.1875,152909.21875,111525.4453125
2019-07-03,38434.9296875,108729.4609375,5594.69287109375,32256.623046875,105482.84375,190646.859375,483800.875,150042.125,113949.890625
2019-07-04,38942.8984375,110153.8671875,5549.7197265625,32471.419921875,107809.6640625,192592.21875,476954.65625,154342.734375,114434.796875
2019-07-05,38646.5859375,112053.0703125,5612.6826171875,31755.40625,109748.6875,191814.125,477715.34375,161510.34375,117344.140625
2019-07-08,37588.34375,110153.8671875,5549.7197265625,31218.390625,107421.859375,188701.484375,481518.8125,154820.578125,114919.6875
2019-07-09,38180.96484375,107305.046875,5405.8046875,31039.380859375,106646.25,186756.078125,461740.78125,151953.515625,112010.328125
2019-07-10,38561.92578125,107305.046875,5378.82080078125,31039.380859375,106258.453125,185977.953125,455655.21875,151953.515625,112010.328125
2019-07-11,39112.2109375,108729.4609375,5558.71435546875,31039.380859375,107809.6640625,184421.625,458698.0,157687.609375,113465.0
2019-07-12,39196.859375,109204.2578125,5594.69287109375,31397.39453125,108197.4921875,184421.625,458698.0,154820.578125,113465.0
2019-07-15,39323.84375,108254.65625,5486.7568359375,31576.404296875,107034.0625,185199.8125,451091.0625,154342.734375,114434.796875
2019-07-16,39662.484375,108729.4609375,5558.71435546875,32006.013671875,103156.0234375,186367.0,449569.6875,157687.609375,116374.375
2019-07-17,38985.2265625,107305.046875,5459.77294921875,32149.21875,103543.828125,183643.453125,436637.90625,152431.359375,115404.578125
2019-07-18,39027.5546875,104456.2421875,5450.7783203125,32220.81640625,103931.6171875,182087.234375,435116.53125,151475.671875,116859.265625
2019-07-19,39620.15234375,105880.6484375,5630.671875,32578.8203125,104319.4375,184032.5625,437398.59375,152431.359375,118798.828125
2019-07-22,39958.7890625,103506.6484375,5630.671875,32543.025390625,103156.0234375,183643.453125,441202.0625,152431.359375,117344.140625
2019-07-23,40043.4453125,102557.0390625,5657.65576171875,33008.43359375,102380.421875,185977.953125,439680.6875,151475.671875,118798.828125
2019-07-24,39281.51953125,103031.8359375,5711.6240234375,32578.8203125,102768.1953125,185588.90625,427509.59375,149564.296875,119768.6171875
2019-07-25,39958.7890625,97334.234375,5495.75146484375,31612.197265625,101992.59375,184032.5625,411535.03125,146697.265625,129951.359375
2019-07-26,39916.4609375,98283.8359375,5756.59716796875,31361.59375,101216.9921875,180919.984375,419141.96875,148130.796875,136739.890625
2019-07-29,39027.5546875,100657.8359375,5522.73583984375,31218.390625,99277.9765625,177807.375,415338.5,144308.046875,134315.421875
2019-07-30,39408.50390625,100657.8359375,5423.7939453125,31039.380859375,99277.9765625,178196.421875,420663.34375,142396.6875,134315.421875
2019-07-31,38392.61328125,103031.8359375,5477.76220703125,31075.1796875,98114.546875,175472.9375,425988.1875,133795.53125,133830.53125
2019-08-01,38265.625,101607.4453125,5396.81005859375,30931.982421875,97338.953125,174305.71875,422945.4375,127583.6171875,136254.984375
2019-08-02,38053.96875,96859.4296875,5225.9111328125,29714.75,98890.1796875,168858.640625,423706.125,124716.5625,137709.65625
2019-08-05,37207.38671875,94200.546875,4677.2353515625,29285.142578125,98890.1796875,163411.59375,393278.40625,118504.625,133830.53125
2019-08-06,36826.421875,91731.578125,4677.2353515625,28819.732421875,97726.7578125,161855.296875,384910.75,117548.9453125,134315.421875
2019-08-07,36572.44921875,89167.6484375,4731.20361328125,28318.517578125,98502.3671875,159909.90625,379585.90625,117548.9453125,133345.625
2019-08-08,36106.82421875,89642.453125,4767.18212890625,28103.70703125,100829.1953125,159520.828125,379585.90625,119460.3046875,135770.09375
2019-08-09,36530.12109375,91826.5390625,4776.1767578125,28103.70703125,102768.1953125,162244.375,410013.65625,119460.3046875,138194.546875
2019-08-12,36995.74609375,91446.6953125,4866.12353515625,27888.908203125,101604.7890625,162244.375,439680.6875,119460.3046875,136254.984375
2019-08-13,36403.12890625,90402.1328125,4884.11328125,27387.6875,100053.59375,159909.90625,434355.8125,123283.046875,138194.546875
2019-08-14,36995.74609375,90687.015625,5019.033203125,27709.90625,98890.1796875,160299.0,441202.0625,120415.984375,134800.28125
2019-08-16,37165.06640625,90876.9375,4992.04931640625,27530.89453125,99277.9765625,159520.828125,437398.59375,118504.625,135285.203125
2019-08-19,36911.0859375,97809.03125,5252.89501953125,28103.70703125,99277.9765625,162244.375,431313.0625,118026.7890625,134800.28125
2019-08-20,37630.69140625,103031.8359375,5252.89501953125,28211.11328125,98114.546875,164578.828125,431313.0625,122327.359375,141103.921875
2019-08-21,37673.015625,102557.0390625,5315.85791015625,28246.91015625,97338.953125,163800.640625,431313.0625,120415.984375,143043.484375
2019-08-22,37292.046875,102082.2421875,5288.8740234375,28139.515625,96175.53125,162633.40625,428270.28125,120415.984375,143528.375
2019-08-23,37207.38671875,103031.8359375,5297.86865234375,27924.708984375,97726.7578125,161466.234375,431313.0625,118504.625,144013.28125
2019-08-26,36911.0859375,100183.0390625,5162.9482421875,27566.703125,96563.3515625,158353.578125,413056.40625,115159.75,139164.359375
2019-08-27,37292.046875,100183.0390625,5198.92724609375,27674.10546875,96951.140625,159131.78125,419902.65625,116593.265625,142073.71875
2019-08-28,37376.70703125,98758.6328125,5261.8896484375,27709.90625,98890.1796875,161077.171875,435877.21875,118026.7890625,142073.71875
2019-08-29,36741.76171875,100183.0390625,5243.900390625,27817.302734375,98114.546875,159131.78125,414577.8125,118504.625,140619.015625
2019-08-30,37249.70703125,104456.2421875,5378.82080078125,28425.921875,99665.7890625,164189.765625,409252.9375,124238.7265625,142073.71875
2019-09-02,37080.41015625,104931.046875,5414.79931640625,28354.314453125,101604.7890625,163800.640625,406210.1875,125672.2421875,145467.953125
2019-09-03,36614.77734375,104456.2421875,5423.7939453125,28246.91015625,99665.7890625,164189.765625,413817.09375,135229.0625,145952.828125
2019-09-04,37334.390625,107305.046875,5495.75146484375,28676.5234375,99665.7890625,164189.765625,422945.4375,132839.875,146437.734375
2019-09-05,38688.91796875,108729.4609375,5387.8154296875,28461.720703125,99277.9765625,166524.171875,425227.5,134751.234375,142558.5625
2019-09-06,39196.859375,112527.8671875,5387.8154296875,29034.53515625,98890.1796875,167302.328125,422184.71875,130450.6640625,144983.046875
2019-09-09,39704.80859375,113952.265625,5405.8046875,29464.150390625,98502.3671875,168858.640625,425988.1875,133317.703125,148377.296875
2019-09-10,39789.47265625,113952.265625,5576.70361328125,30430.78125,99277.9765625,173138.46875,431313.0625,133317.703125,145952.828125
2019-09-11,39916.4609375,115851.46875,5675.64501953125,31289.994140625,100053.59375,183643.453125,445766.21875,135706.921875,148862.203125
2019-09-16,39874.1328125,118700.28125,6017.443359375,31970.21484375,99277.9765625,185199.8125,446526.90625,137140.4375,149831.96875
2019-09-17,39704.80859375,118700.28125,6305.27294921875,31576.404296875,97726.7578125,185199.8125,479236.71875,132362.015625,150316.875
2019-09-18,40382.07421875,117750.671875,6089.40087890625,30967.78515625,98890.1796875,185199.8125,480758.125,132362.015625,154196.03125
2019-09-19,41609.62890625,115376.671875,6341.251953125,30717.17578125,100053.59375,181698.140625,500536.125,132362.015625,152741.359375
2019-09-20,41651.953125,117750.671875,6242.31005859375,31648.0078125,100441.3828125,182087.234375,514989.3125,133317.703125,152256.484375
2019-09-23,41736.609375,118225.4765625,6476.171875,31361.59375,103156.0234375,179752.765625,482279.5,131406.34375,152256.484375
2019-09-24,41905.93359375,120124.6796875,6359.2412109375,31504.80078125,103931.6171875,180919.984375,484561.5625,134273.40625,153226.25
2019-09-25,41397.96875,117750.671875,6242.31005859375,31146.79296875,104319.4375,179363.65625,483800.875,132839.875,153226.25
2019-09-26,41651.953125,117750.671875,6161.35791015625,31469.001953125,103156.0234375,179363.65625,483040.1875,131884.171875,153226.25
2019-09-27,41271.64453125,116326.28125,6080.40576171875,30359.16796875,103543.828125,176616.328125,473911.875,138573.96875,151286.6875
2019-09-30,41825.90625,117750.671875,6116.384765625,30573.96875,103931.6171875,178186.1875,467826.3125,134273.40625,152256.484375
2019-10-01,41655.375,119649.8828125,6134.3740234375,30430.78125,102768.1953125,177793.75,491407.8125,137140.4375,155165.8125
2019-10-02,40589.47265625,117750.671875,5945.48583984375,29965.35546875,99665.7890625,172691.46875,483800.875,137618.28125,152256.484375
2019-10-04,40930.5625,116326.28125,5783.58154296875,29822.15234375,98114.546875,171121.546875,487604.34375,138096.09375,145952.828125
2019-10-07,40717.37890625,115851.46875,5720.61865234375,29535.748046875,99277.9765625,171906.5,495971.96875,139529.65625,148377.296875
2019-10-08,41697.9921875,119649.8828125,5774.5869140625,29857.955078125,100441.3828125,173868.9375,500536.125,143352.375,148862.203125
2019-10-10,41399.546875,121074.28125,5666.650390625,29249.34765625,98114.546875,173083.96875,495971.96875,138573.96875,148862.203125
2019-10-11,41911.1875,120599.484375,5666.650390625,30036.9609375,97726.7578125,177008.8125,494450.59375,142874.515625,151286.6875
2019-10-14,42636.0,122973.5,5864.53369140625,30645.576171875,94624.328125,179756.109375,501296.8125,145741.59375,151286.6875
2019-10-15,42721.265625,120124.6796875,5873.5283203125,30573.96875,94624.328125,177793.75,495971.96875,143352.375,146922.640625
2019-10-16,43232.8984375,119649.8828125,5936.4912109375,30573.96875,95399.921875,178186.1875,515750.0,147652.96875,149831.96875
2019-10-17,43062.3671875,116801.078125,5855.5390625,30717.17578125,95399.921875,176223.8125,524878.3125,146219.421875,148377.296875
2019-10-18,42550.72265625,114901.875,5873.5283203125,30681.380859375,95399.921875,176223.8125,523356.9375,148608.625,145952.828125
2019-10-21,42891.8046875,115376.671875,5765.59228515625,30896.1875,94624.328125,173083.96875,516510.6875,146219.421875,147407.53125
2019-10-22,43659.26171875,119649.8828125,5855.5390625,31576.404296875,94624.328125,175046.375,523356.9375,150997.828125,149347.09375
2019-10-23,43659.26171875,118225.4765625,5711.6240234375,31433.205078125,93848.703125,174653.890625,566716.4375,151475.671875,147892.40625
2019-10-24,43232.8984375,118225.4765625,5720.61865234375,31504.80078125,94624.328125,175046.375,575084.0625,151475.671875,148377.296875
2019-10-25,43403.44921875,119175.078125,5747.6025390625,30645.576171875,95787.734375,167196.765625,583451.6875,150042.125,147892.40625
2019-10-28,43744.52734375,121074.28125,5738.60791015625,30717.17578125,94236.5078125,166019.359375,605511.8125,148608.625,152256.484375
2019-10-29,43573.98828125,121549.0859375,5612.6826171875,30502.375,95012.1328125,166411.84375,609315.25,153864.890625,148377.296875
2019-10-30,42977.0859375,116326.28125,5612.6826171875,30394.96484375,95012.1328125,165626.875,603990.4375,175845.59375,149831.96875
2019-10-31,42977.0859375,115851.46875,5522.73583984375,30036.9609375,94624.328125,166019.359375,606272.5,183491.046875,159044.984375
2019-11-01,43659.26171875,112053.0703125,5189.93212890625,30287.572265625,96175.53125,167589.265625,602469.0,187313.765625,161954.3125
2019-11-04,44597.24609375,115376.671875,5279.87939453125,30931.982421875,96175.53125,170336.609375,610075.9375,187313.765625,159529.859375
2019-11-05,44938.33203125,115851.46875,5261.8896484375,31469.001953125,96951.140625,171906.5,607793.875,193047.859375,156620.5
2019-11-06,45449.97265625,112053.0703125,5279.87939453125,30967.78515625,95787.734375,170336.609375,607793.875,198304.140625,156620.5
